id,country,locality,state,subregion,submitted,collected
epi_isl_416576,Japan,,unknown,Asia,20200323,20200215
epi_isl_416575,Japan,,unknown,Asia,20200323,20200215
epi_isl_416574,Japan,,unknown,Asia,20200323,20200215
epi_isl_416573,Japan,,unknown,Asia,20200323,20200215
epi_isl_416572,Japan,,unknown,Asia,20200323,20200215
epi_isl_416571,Japan,,unknown,Asia,20200323,20200215
epi_isl_416570,Japan,,unknown,Asia,20200323,20200215
epi_isl_416569,Japan,,unknown,Asia,20200323,20200215
epi_isl_416568,Japan,,unknown,Asia,20200323,20200215
epi_isl_416567,Japan,,unknown,Asia,20200323,20200215
epi_isl_416566,Japan,,unknown,Asia,20200323,20200215
epi_isl_416565,Japan,,unknown,Asia,20200323,20200215
epi_isl_416541,Kuwait,,Dasman,Asia,20200323,20200302
epi_isl_416542,Kuwait,,Dasman,Asia,20200323,20200302
epi_isl_416543,Kuwait,,Dasman,Asia,20200323,20200302
epi_isl_416539,New Zealand,,Wellington,Oceania,20200323,20200315
epi_isl_416538,New Zealand,,Wellington,Oceania,20200323,20200315
epi_isl_416526,New Zealand,,Auckland,Oceania,20200322,20200305
epi_isl_416525,Japan,,Saitama,Asia,20200322,20200311
epi_isl_416524,Japan,,Saitama,Asia,20200322,20200311
epi_isl_416522,Saudi Arabia,,,Asia,20200322,20200310
epi_isl_416521,Saudi Arabia,,,Asia,20200322,20200310
epi_isl_416473,China,,Hangzhou,Asia,20200322,20200126
epi_isl_416474,China,,Hangzhou,Asia,20200322,20200128
epi_isl_416520,New Zealand,,Auckland,Oceania,20200322,20200304
epi_isl_416458,Kuwait,,Hawali,Asia,20200322,20200302
epi_isl_416519,New Zealand,,Auckland,Oceania,20200322,20200302
epi_isl_416153,Denmark,,Copenhagen,Europe,20200320,20200302
epi_isl_416144,Denmark,,Copenhagen,Europe,20200320,20200301
epi_isl_416143,Denmark,,Copenhagen,Europe,20200320,20200228
epi_isl_416142,Denmark,,Copenhagen,Europe,20200320,20200226
epi_isl_416467,Belgium,,Holsbeek,Europe,20200322,20200302
epi_isl_416468,Belgium,,Holsbeek,Europe,20200322,20200302
epi_isl_416469,Belgium,,Kessel-Lo,Europe,20200322,20200303
epi_isl_416493,France,Château-Thierry,Hauts de France,Europe,20200322,20200308
epi_isl_416494,France,Rouen,Normandie,Europe,20200322,20200304
epi_isl_416495,France,Compiègne,Hauts de France,Europe,20200322,20200310
epi_isl_416496,France,Compiègne,Hauts de France,Europe,20200322,20200310
epi_isl_416497,France,Compiègne,Hauts de France,Europe,20200322,20200310
epi_isl_416498,France,Garches,Ile de France,Europe,20200322,20200311
epi_isl_416470,Belgium,,Couthuin,Europe,20200322,20200302
epi_isl_416499,France,Longjumeau,Ile de France,Europe,20200322,20200311
epi_isl_416500,France,Longjumeau,Ile de France,Europe,20200322,20200311
epi_isl_416501,France,Levallois-Perret,Ile de France,Europe,20200322,20200310
epi_isl_416502,France,Rennes,Bretagne,Europe,20200322,20200226
epi_isl_416503,France,Rennes,Bretagne,Europe,20200322,20200301
epi_isl_416504,France,Rennes,Bretagne,Europe,20200322,20200302
epi_isl_416505,France,Rennes,Bretagne,Europe,20200322,20200302
epi_isl_416506,France,Rennes,Bretagne,Europe,20200322,20200303
epi_isl_416507,France,Rennes,Bretagne,Europe,20200322,20200305
epi_isl_416508,France,Rennes,Bretagne,Europe,20200322,20200306
epi_isl_416471,Belgium,,Kessel-Lo,Europe,20200322,20200302
epi_isl_416509,France,Rennes,Bretagne,Europe,20200322,20200306
epi_isl_416510,France,Rennes,Bretagne,Europe,20200322,20200306
epi_isl_416511,France,Rennes,Bretagne,Europe,20200322,20200307
epi_isl_416512,France,Rennes,Bretagne,Europe,20200322,20200307
epi_isl_416513,France,Rennes,Bretagne,Europe,20200322,20200307
epi_isl_416518,Australia,Melbourne,Victoria,Oceania,20200322,20200316
epi_isl_416472,Belgium,,Kessel-Lo,Europe,20200322,20200302
epi_isl_416475,Belgium,,Leuven,Europe,20200322,20200303
epi_isl_416476,Belgium,,Holsbeek,Europe,20200322,20200302
epi_isl_416477,Georgia,,Tbilisi,Asia,20200322,20200308
epi_isl_416478,Georgia,,Tbilisi,Asia,20200322,20200314
epi_isl_416479,Georgia,,Tbilisi,Asia,20200322,20200305
epi_isl_416480,Georgia,,Tbilisi,Asia,20200322,20200311
epi_isl_416482,Georgia,,Tbilisi,Asia,20200322,20200313
epi_isl_416481,Georgia,,Tbilisi,Asia,20200322,20200316
epi_isl_416488,Poland,,Zielonogorskie,Europe,20200322,20200303
epi_isl_416483,Spain,Valencia,Comunitat Valenciana,Europe,20200322,20200226
epi_isl_416484,Spain,Valencia,Comunitat_Valenciana,Europe,20200322,20200227
epi_isl_416485,Spain,Valencia,Comunitat Valenciana,Europe,20200322,20200227
epi_isl_416486,Spain,Valencia,Comunitat_Valenciana,Europe,20200322,20200302
epi_isl_416487,Spain,Valencia,Comunitat_Valenciana,Europe,20200322,20200304
epi_isl_416459,USA,King County,Washington,North America,20200322,20200301
epi_isl_416460,USA,King County,Washington,North America,20200322,20200229
epi_isl_416461,USA,King County,Washington,North America,20200322,20200229
epi_isl_416462,USA,,Washington,North America,20200322,20200224
epi_isl_416463,USA,King County,Washington,North America,20200322,20200224
epi_isl_416464,USA,Snohomish County,Washington,North America,20200322,20200301
epi_isl_416465,USA,King County,Washington,North America,20200322,20200229
epi_isl_416466,USA,King County,Washington,North America,20200322,20200303
epi_isl_415710,Russia,,Saint Petersburg,Europe,20200319,20200315
epi_isl_416457,USA,San Diego County,California,North America,20200322,20200318
epi_isl_416433,USA,,Washington,North America,20200321,20200310
epi_isl_416434,USA,,Washington,North America,20200321,20200310
epi_isl_416435,USA,,Washington,North America,20200321,20200310
epi_isl_416436,USA,,Washington,North America,20200321,20200310
epi_isl_416437,USA,,Washington,North America,20200321,20200310
epi_isl_416438,USA,,Washington,North America,20200321,20200310
epi_isl_416440,USA,,Washington,North America,20200321,20200310
epi_isl_416439,USA,,Washington,North America,20200321,20200310
epi_isl_416441,USA,,Washington,North America,20200321,20200310
epi_isl_416442,USA,,Washington,North America,20200321,20200310
epi_isl_416443,USA,,Washington,North America,20200321,20200310
epi_isl_416444,USA,,Washington,North America,20200321,20200310
epi_isl_416445,USA,,Washington,North America,20200321,20200310
epi_isl_416446,USA,,Washington,North America,20200321,20200310
epi_isl_416447,USA,,Washington,North America,20200321,20200310
epi_isl_416448,USA,,Washington,North America,20200321,20200311
epi_isl_416449,USA,,Washington,North America,20200321,20200311
epi_isl_416450,USA,,Washington,North America,20200321,20200311
epi_isl_416451,USA,,Washington,North America,20200321,20200310
epi_isl_416452,USA,,Washington,North America,20200321,20200310
epi_isl_416453,USA,,Washington,North America,20200321,20200307
epi_isl_416454,USA,,Washington,North America,20200321,20200306
epi_isl_416455,USA,,Washington,North America,20200321,20200307
epi_isl_416456,USA,,Washington,North America,20200321,20200306
epi_isl_416432,Saudi Arabia,,Riyadh,Asia,20200321,20200307
epi_isl_415612,USA,Seattle,Washington,North America,20200318,20200309
epi_isl_415609,USA,,Washington,North America,20200318,20200308
epi_isl_415608,USA,,Washington,North America,20200318,20200308
epi_isl_415607,USA,,Washington,North America,20200318,20200309
epi_isl_416431,Vietnam,,Hanoi,Asia,20200321,20200306
epi_isl_416430,Vietnam,,Hanoi,Asia,20200321,20200306
epi_isl_416429,Vietnam,,Vinhphuc,Asia,20200321,20200211
epi_isl_416428,Vietnam,,Quangning,Asia,20200321,20200307
epi_isl_416427,Vietnam,,Thanhhoa,Asia,20200321,20200124
epi_isl_416027,United Kingdom,,Wales,Europe,20200319,20200309
epi_isl_415978,United Kingdom,,Wales,Europe,20200319,20200308
epi_isl_416416,USA,,Connecticut,North America,20200320,20200306
epi_isl_416417,USA,,Connecticut,North America,20200320,20200310
epi_isl_416418,USA,,Connecticut,North America,20200320,20200308
epi_isl_416419,USA,,Connecticut,North America,20200320,20200309
epi_isl_416420,USA,,Connecticut,North America,20200320,20200313
epi_isl_416421,USA,,Connecticut,North America,20200320,20200313
epi_isl_416422,USA,,Connecticut,North America,20200320,20200313
epi_isl_416423,USA,,Connecticut,North America,20200320,20200313
epi_isl_416424,USA,,Connecticut,North America,20200320,20200314
epi_isl_416425,China,,Hangzhou,Asia,20200321,20200203
epi_isl_416426,Hungary,,Budapest,Europe,20200321,20200317
epi_isl_415787,Peru,,Lima,South America,20200319,20200310
epi_isl_416410,Australia,Melbourne,Victoria,Oceania,20200320,20200124
epi_isl_416411,Australia,Melbourne,Victoria,Oceania,20200320,20200125
epi_isl_416412,Australia,Melbourne,Victoria,Oceania,20200320,20200302
epi_isl_416413,Australia,Melbourne,Victoria,Oceania,20200320,20200305
epi_isl_416414,Australia,Melbourne,Victoria,Oceania,20200320,20200306
epi_isl_416415,Australia,Melbourne,Victoria,Oceania,20200320,20200208
epi_isl_416370,China,,Shanghai,Asia,20200320,20200201
epi_isl_416369,China,,Shanghai,Asia,20200320,20200205
epi_isl_416368,China,,Shanghai,Asia,20200320,20200205
epi_isl_416367,China,,Shanghai,Asia,20200320,20200201
epi_isl_416366,China,,Shanghai,Asia,20200320,20200130
epi_isl_416365,China,,Shanghai,Asia,20200320,20200130
epi_isl_416364,China,,Shanghai,Asia,20200320,20200208
epi_isl_416363,China,,Shanghai,Asia,20200320,20200208
epi_isl_416362,China,,Shanghai,Asia,20200320,20200202
epi_isl_416361,China,,Shanghai,Asia,20200320,20200201
epi_isl_416360,China,,Shanghai,Asia,20200320,20200201
epi_isl_416359,China,,Shanghai,Asia,20200320,20200206
epi_isl_416358,China,,Shanghai,Asia,20200320,20200205
epi_isl_416357,China,,Shanghai,Asia,20200320,20200201
epi_isl_416356,China,,Shanghai,Asia,20200320,20200201
epi_isl_416355,China,,Shanghai,Asia,20200320,20200204
epi_isl_416354,China,,Shanghai,Asia,20200320,20200204
epi_isl_416353,China,,Shanghai,Asia,20200320,20200204
epi_isl_416352,China,,Shanghai,Asia,20200320,20200130
epi_isl_416351,China,,Shanghai,Asia,20200320,20200206
epi_isl_416350,China,,Shanghai,Asia,20200320,20200129
epi_isl_416349,China,,Shanghai,Asia,20200320,20200130
epi_isl_416348,China,,Shanghai,Asia,20200320,20200206
epi_isl_416347,China,,Shanghai,Asia,20200320,20200206
epi_isl_416346,China,,Shanghai,Asia,20200320,20200130
epi_isl_416345,China,,Shanghai,Asia,20200320,20200204
epi_isl_416344,China,,Shanghai,Asia,20200320,20200130
epi_isl_416343,China,,Shanghai,Asia,20200320,20200204
epi_isl_416342,China,,Shanghai,Asia,20200320,20200204
epi_isl_416341,China,,Shanghai,Asia,20200320,20200201
epi_isl_416340,China,,Shanghai,Asia,20200320,20200202
epi_isl_416339,China,,Shanghai,Asia,20200320,20200203
epi_isl_416338,China,,Shanghai,Asia,20200320,20200201
epi_isl_416337,China,,Shanghai,Asia,20200320,20200204
epi_isl_416336,China,,Shanghai,Asia,20200320,20200201
epi_isl_416335,China,,Shanghai,Asia,20200320,20200202
epi_isl_416334,China,,Shanghai,Asia,20200320,20200206
epi_isl_416333,China,,Shanghai,Asia,20200320,20200130
epi_isl_416332,China,,Shanghai,Asia,20200320,20200130
epi_isl_416331,China,,Shanghai,Asia,20200320,20200130
epi_isl_416330,China,,Shanghai,Asia,20200320,20200202
epi_isl_416329,China,,Shanghai,Asia,20200320,20200201
epi_isl_416328,China,,Shanghai,Asia,20200320,20200201
epi_isl_416327,China,,Shanghai,Asia,20200320,20200128
epi_isl_416326,China,,Shanghai,Asia,20200320,20200130
epi_isl_416325,China,,Shanghai,Asia,20200320,20200202
epi_isl_416324,China,,Shanghai,Asia,20200320,20200129
epi_isl_416323,China,,Shanghai,Asia,20200320,20200129
epi_isl_416322,China,,Shanghai,Asia,20200320,20200129
epi_isl_416321,China,,Shanghai,Asia,20200320,20200128
epi_isl_416320,China,,Shanghai,Asia,20200320,20200128
epi_isl_416319,China,,Shanghai,Asia,20200320,20200128
epi_isl_416318,China,,Shanghai,Asia,20200320,20200128
epi_isl_416317,China,,Shanghai,Asia,20200320,20200125
epi_isl_416409,China,,Shanghai,Asia,20200320,20200202
epi_isl_416408,China,,Shanghai,Asia,20200320,20200212
epi_isl_416316,China,,Shanghai,Asia,20200320,20200125
epi_isl_416407,China,,Shanghai,Asia,20200320,20200215
epi_isl_416406,China,,Shanghai,Asia,20200320,20200215
epi_isl_416405,China,,Shanghai,Asia,20200320,20200202
epi_isl_416404,China,,Shanghai,Asia,20200320,20200209
epi_isl_416403,China,,Shanghai,Asia,20200320,20200202
epi_isl_416402,China,,Shanghai,Asia,20200320,20200211
epi_isl_416401,China,,Shanghai,Asia,20200320,20200202
epi_isl_416400,China,,Shanghai,Asia,20200320,20200202
epi_isl_416399,China,,Shanghai,Asia,20200320,20200213
epi_isl_416398,China,,Shanghai,Asia,20200320,20200202
epi_isl_416397,China,,Shanghai,Asia,20200320,20200202
epi_isl_416396,China,,Shanghai,Asia,20200320,20200210
epi_isl_416395,China,,Shanghai,Asia,20200320,20200209
epi_isl_416394,China,,Shanghai,Asia,20200320,20200214
epi_isl_416393,China,,Shanghai,Asia,20200320,20200209
epi_isl_416392,China,,Shanghai,Asia,20200320,20200202
epi_isl_416391,China,,Shanghai,Asia,20200320,20200202
epi_isl_416390,China,,Shanghai,Asia,20200320,20200131
epi_isl_416389,China,,Shanghai,Asia,20200320,20200121
epi_isl_416388,China,,Shanghai,Asia,20200320,20200205
epi_isl_416387,China,,Shanghai,Asia,20200320,20200201
epi_isl_416386,China,,Shanghai,Asia,20200320,20200131
epi_isl_416385,China,,Shanghai,Asia,20200320,20200130
epi_isl_416384,China,,Shanghai,Asia,20200320,20200204
epi_isl_416383,China,,Shanghai,Asia,20200320,20200201
epi_isl_416382,China,,Shanghai,Asia,20200320,20200208
epi_isl_416381,China,,Shanghai,Asia,20200320,20200201
epi_isl_416380,China,,Shanghai,Asia,20200320,20200209
epi_isl_416379,China,,Shanghai,Asia,20200320,20200201
epi_isl_416378,China,,Shanghai,Asia,20200320,20200130
epi_isl_416377,China,,Shanghai,Asia,20200320,20200207
epi_isl_416376,China,,Shanghai,Asia,20200320,20200205
epi_isl_416375,China,,Shanghai,Asia,20200320,20200201
epi_isl_416374,China,,Shanghai,Asia,20200320,20200207
epi_isl_416373,China,,Shanghai,Asia,20200320,20200207
epi_isl_416372,China,,Shanghai,Asia,20200320,20200201
epi_isl_416371,China,,Shanghai,Asia,20200320,20200205
epi_isl_416141,Denmark,,Copenhagen,Europe,20200320,20200303
epi_isl_416140,Denmark,,Copenhagen,Europe,20200320,20200302
epi_isl_415647,Denmark,,Copenhagen,Europe,20200318,20200303
epi_isl_414014,Brazil,,Sao Paulo,South America,20200310,20200302
epi_isl_414017,Brazil,,Sao Paulo,South America,20200310,20200304
epi_isl_414016,Brazil,Sao Paulo,Sao Paulo,South America,20200310,20200229
epi_isl_414015,Brazil,Sao Paulo,Sao Paulo,South America,20200310,20200229
epi_isl_415743,Taiwan,,Taoyuan,Asia,20200319,20200227
epi_isl_415742,Taiwan,,Taoyuan,Asia,20200319,20200227
epi_isl_412964,Brazil,Sao Paulo,Sao Paulo,South America,20200228,20200225
epi_isl_415977,United Kingdom,,Wales,Europe,20200319,20200308
epi_isl_415920,United Kingdom,,Wales,Europe,20200319,20200312
epi_isl_415918,United Kingdom,,Wales,Europe,20200319,20200311
epi_isl_415916,United Kingdom,,Wales,Europe,20200319,20200311
epi_isl_415991,United Kingdom,,Wales,Europe,20200319,20200309
epi_isl_416044,China,,Hangzhou,Asia,20200320,20200125
epi_isl_416046,China,,Hangzhou,Asia,20200320,20200124
epi_isl_416047,China,,Hangzhou,Asia,20200320,20200202
epi_isl_416042,China,,Hangzhou,Asia,20200320,20200126
epi_isl_415919,United Kingdom,,Wales,Europe,20200319,20200311
epi_isl_416024,United Kingdom,,Wales,Europe,20200319,20200311
epi_isl_416026,United Kingdom,,Wales,Europe,20200319,20200311
epi_isl_416028,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200303
epi_isl_416029,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200304
epi_isl_416031,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200304
epi_isl_416032,Brazil,Brasilia,Distrito Federal,South America,20200320,20200304
epi_isl_416033,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200303
epi_isl_416034,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200304
epi_isl_416035,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200305
epi_isl_416036,Brazil,Sao Paulo,Sao Paulo,South America,20200320,20200305
epi_isl_415741,Taiwan,,Taoyuan,Asia,20200319,20200226
epi_isl_415711,China,,Hangzhou,Asia,20200319,20200122
epi_isl_415709,China,,Hangzhou,Asia,20200319,20200125
epi_isl_410486,France,Contamines,Rhone-Alpes,Europe,20200214,20200208
epi_isl_415700,Switzerland,,,Europe,20200319,20200228
epi_isl_415701,Switzerland,,,Europe,20200319,20200302
epi_isl_415702,Switzerland,,,Europe,20200319,20200302
epi_isl_415703,Switzerland,,,Europe,20200319,20200301
epi_isl_415704,Switzerland,,,Europe,20200319,20200304
epi_isl_415705,Switzerland,,,Europe,20200319,20200306
epi_isl_415706,Switzerland,,,Europe,20200319,20200306
epi_isl_415707,Switzerland,,,Europe,20200319,20200308
epi_isl_415708,Switzerland,,,Europe,20200319,20200307
epi_isl_415699,Switzerland,,,Europe,20200319,20200227
epi_isl_415698,Switzerland,,,Europe,20200319,20200227
epi_isl_408977,Australia,Sydney,New South Wales,Oceania,20200211,20200125
epi_isl_408976,Australia,Sydney,New South Wales,Oceania,20200211,20200122
epi_isl_414690,China,Guangzhou,Guangdong,Asia,20200316,20200225
epi_isl_415661,Chile,,Santiago,South America,20200319,20200308
epi_isl_415660,Chile,,Santiago,South America,20200319,20200307
epi_isl_415659,United Kingdom,,Wales,Europe,20200319,20200312
epi_isl_415658,Chile,,Santiago,South America,20200319,20200306
epi_isl_415657,United Kingdom,,Wales,Europe,20200319,20200312
epi_isl_415656,United Kingdom,,Wales,Europe,20200319,20200312
epi_isl_415655,United Kingdom,,Wales,Europe,20200319,20200312
epi_isl_415648,Denmark,,,Europe,20200318,20200303
epi_isl_415646,Denmark,,,Europe,20200318,20200303
epi_isl_415649,France,Crépy-en -Valois,Hauts-de-France,Europe,20200318,20200305
epi_isl_415650,France,,IDF,Europe,20200318,20200302
epi_isl_415651,France,Montreux-Chateau,Bourgogne-France-Comté,Europe,20200318,20200305
epi_isl_415652,France,Thise,Bourgogne-France-Comté,Europe,20200318,20200305
epi_isl_415653,France,Compiègne,Hauts de France,Europe,20200318,20200308
epi_isl_415654,France,Compiègne,Hauts de France,Europe,20200318,20200309
epi_isl_415644,Georgia,,Tbilisi,Asia,20200318,20200228
epi_isl_415642,Georgia,,Tbilisi,Asia,20200318,20200310
epi_isl_415641,Georgia,,Tbilisi,Asia,20200318,20200227
epi_isl_415643,Georgia,,Tbilisi,Asia,20200318,20200310
epi_isl_415639,United Kingdom,,Scotland,Europe,20200318,20200310
epi_isl_415640,United Kingdom,,Scotland,Europe,20200318,20200308
epi_isl_415638,United Kingdom,,Scotland,Europe,20200318,20200307
epi_isl_415637,United Kingdom,,Scotland,Europe,20200318,20200304
epi_isl_415636,United Kingdom,,Scotland,Europe,20200318,20200306
epi_isl_415635,United Kingdom,,Scotland,Europe,20200318,20200309
epi_isl_415634,United Kingdom,,Scotland,Europe,20200318,20200306
epi_isl_415633,United Kingdom,,Scotland,Europe,20200318,20200309
epi_isl_415632,United Kingdom,,Scotland,Europe,20200318,20200307
epi_isl_415629,United Kingdom,,Scotland,Europe,20200318,20200304
epi_isl_415631,United Kingdom,,Scotland,Europe,20200318,20200310
epi_isl_415630,United Kingdom,,Scotland,Europe,20200318,20200309
epi_isl_415628,United Kingdom,,Scotland,Europe,20200318,20200307
epi_isl_415617,USA,,Washington,North America,20200318,20200309
epi_isl_415618,USA,,Washington,North America,20200318,20200309
epi_isl_415619,USA,,Washington,North America,20200318,20200309
epi_isl_415620,USA,,Washington,North America,20200318,20200309
epi_isl_415621,USA,Seattle,Washington,North America,20200318,20200309
epi_isl_415622,USA,,Washington,North America,20200318,20200309
epi_isl_415623,USA,,Washington,North America,20200318,20200309
epi_isl_415624,USA,,Washington,North America,20200318,20200309
epi_isl_415625,USA,,Washington,North America,20200318,20200309
epi_isl_415626,USA,,Washington,North America,20200318,20200310
epi_isl_415627,USA,,Washington,North America,20200318,20200309
epi_isl_415591,USA,,Washington,North America,20200318,20200310
epi_isl_415592,USA,,Washington,North America,20200318,20200309
epi_isl_415593,USA,,Washington,North America,20200318,20200310
epi_isl_415594,USA,,Washington,North America,20200318,20200310
epi_isl_415595,USA,,Washington,North America,20200318,20200309
epi_isl_415596,USA,,Washington,North America,20200318,20200309
epi_isl_415597,USA,Seattle,Washington,North America,20200318,20200310
epi_isl_415598,USA,,Washington,North America,20200318,20200310
epi_isl_415605,USA,,Washington,North America,20200318,20200305
epi_isl_415606,USA,,Washington,North America,20200318,20200308
epi_isl_415610,USA,,Washington,North America,20200318,20200308
epi_isl_415611,USA,,Washington,North America,20200318,20200309
epi_isl_415613,USA,,Washington,North America,20200318,20200309
epi_isl_415614,USA,,Washington,North America,20200318,20200309
epi_isl_415615,USA,,Washington,North America,20200318,20200308
epi_isl_415616,USA,,Washington,North America,20200318,20200308
epi_isl_415599,USA,,Washington,North America,20200318,20200309
epi_isl_415600,USA,,,North America,20200318,20200309
epi_isl_415601,USA,,Washington,North America,20200318,20200310
epi_isl_415602,USA,Seattle,Washington,North America,20200318,20200310
epi_isl_415603,USA,Seattle,Washington,North America,20200318,20200310
epi_isl_415604,USA,,Washington,North America,20200318,20200310
epi_isl_415577,Canada,,British Columbia,North America,20200318,20200220
epi_isl_415578,Canada,,British Columbia,North America,20200318,20200227
epi_isl_415579,Canada,,British Columbia,North America,20200318,20200302
epi_isl_415580,Canada,,British Columbia,North America,20200318,20200228
epi_isl_415581,Canada,,British Columbia,North America,20200318,20200301
epi_isl_415582,Canada,,British Columbia,North America,20200318,20200304
epi_isl_415583,Canada,,British Columbia,North America,20200318,20200303
epi_isl_415584,Canada,,British Columbia,North America,20200318,20200302
epi_isl_415585,Canada,,British Columbia,North America,20200318,20200304
epi_isl_415586,Canada,,British Columbia,North America,20200318,20200305
epi_isl_415587,Canada,,British Columbia,North America,20200318,20200304
epi_isl_415588,Canada,,British Columbia,North America,20200318,20200305
epi_isl_415589,Canada,,British Columbia,North America,20200318,20200305
epi_isl_415590,Canada,,British Columbia,North America,20200318,20200305
epi_isl_415538,United Kingdom,,Wales,Europe,20200317,20200312
epi_isl_415537,United Kingdom,,Wales,Europe,20200317,20200308
epi_isl_415435,United Kingdom,,Wales,Europe,20200317,20200306
epi_isl_415544,USA,,Utah,North America,20200317,20200313
epi_isl_415543,USA,,Utah,North America,20200317,20200313
epi_isl_415542,USA,,Utah,North America,20200317,20200313
epi_isl_415541,USA,,Utah,North America,20200317,20200313
epi_isl_415539,USA,,Utah,North America,20200317,20200313
epi_isl_415460,Netherlands,,Flevoland,Europe,20200317,20200309
epi_isl_415461,Netherlands,,Gelderland,Europe,20200317,20200310
epi_isl_415462,Netherlands,,Gelderland,Europe,20200317,20200309
epi_isl_415463,Netherlands,,Gelderland,Europe,20200317,20200309
epi_isl_415464,Netherlands,,Limburg,Europe,20200317,20200101
epi_isl_415465,Netherlands,,,Europe,20200317,20200310
epi_isl_415466,Netherlands,,,Europe,20200317,20200309
epi_isl_415467,Netherlands,,,Europe,20200317,20200310
epi_isl_415468,Netherlands,,,Europe,20200317,20200310
epi_isl_415469,Netherlands,,,Europe,20200317,20200310
epi_isl_415470,Netherlands,,,Europe,20200317,20200310
epi_isl_415471,Netherlands,,,Europe,20200317,20200311
epi_isl_415472,Netherlands,,,Europe,20200317,20200311
epi_isl_415473,Netherlands,,,Europe,20200317,20200309
epi_isl_415474,Netherlands,,,Europe,20200317,20200309
epi_isl_415475,Netherlands,,,Europe,20200317,20200312
epi_isl_415476,Netherlands,,,Europe,20200317,20200310
epi_isl_415477,Netherlands,,,Europe,20200317,20200312
epi_isl_415478,Netherlands,,,Europe,20200317,20200308
epi_isl_415479,Netherlands,,,Europe,20200317,20200308
epi_isl_415480,Netherlands,,,Europe,20200317,20200309
epi_isl_415481,Netherlands,,,Europe,20200317,20200308
epi_isl_415482,Netherlands,,,Europe,20200317,20200309
epi_isl_415483,Netherlands,,,Europe,20200317,20200309
epi_isl_415484,Netherlands,,,Europe,20200317,20200313
epi_isl_415485,Netherlands,,,Europe,20200317,20200312
epi_isl_415486,Netherlands,,,Europe,20200317,20200313
epi_isl_415487,Netherlands,,,Europe,20200317,20200313
epi_isl_415488,Netherlands,,,Europe,20200317,20200313
epi_isl_415489,Netherlands,,,Europe,20200317,20200313
epi_isl_415490,Netherlands,,,Europe,20200317,20200307
epi_isl_415491,Netherlands,,,Europe,20200317,20200307
epi_isl_415492,Netherlands,,,Europe,20200317,20200310
epi_isl_415493,Netherlands,,,Europe,20200317,20200101
epi_isl_415494,Netherlands,,,Europe,20200317,20200101
epi_isl_415495,Netherlands,,,Europe,20200317,20200310
epi_isl_415496,Netherlands,,,Europe,20200317,20200309
epi_isl_415497,Netherlands,,,Europe,20200317,20200309
epi_isl_415498,Netherlands,,,Europe,20200317,20200309
epi_isl_415499,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415500,Netherlands,,Noord Brabant,Europe,20200317,20200310
epi_isl_415501,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415502,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415503,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415504,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415505,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415506,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415507,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415508,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415509,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415510,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415511,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415512,Netherlands,,Noord Brabant,Europe,20200317,20200309
epi_isl_415513,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415514,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415515,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415516,Netherlands,,Noord Brabant,Europe,20200317,20200311
epi_isl_415517,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415518,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415519,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415520,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415521,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415522,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415523,Netherlands,,Noord Brabant,Europe,20200317,20200101
epi_isl_415524,Netherlands,,Noord Brabant,Europe,20200317,20200312
epi_isl_415525,Netherlands,,Noord Holland,Europe,20200317,20200312
epi_isl_415526,Netherlands,,Utrecht,Europe,20200317,20200310
epi_isl_415527,Netherlands,,Utrecht,Europe,20200317,20200312
epi_isl_415528,Netherlands,,Utrecht,Europe,20200317,20200312
epi_isl_415529,Netherlands,,Zuid Holland,Europe,20200317,20200309
epi_isl_415530,Netherlands,,Zuid Holland,Europe,20200317,20200309
epi_isl_415531,Netherlands,,Zuid Holland,Europe,20200317,20200309
epi_isl_415532,Netherlands,,Zuid Holland,Europe,20200317,20200309
